country,gender,age_18_24,click
BR,0.0333333333333334,0.666666666666667,0
BR,0.9,0.575,0
US,0.0583333333333334,0.575,0
US,0.125,0.666666666666667,0
US,0.0583333333333334,0.8,0
IN,0.1,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.125,0.666666666666667,0
BR,0.166666666666667,0.666666666666667,1
US,0.0583333333333334,0.833333333333333,0
US,0.758333333333333,0.666666666666667,1
US,0.7,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.166666666666667,0.616666666666667,1
US,0.0583333333333334,0.833333333333333,0
IN,0.166666666666667,0.516666666666667,0
US,0.133333333333333,0.485457434446667,0
IN,0.166666666666667,0.55,1
US,0.676333333333333,0.206733663225,0
US,0.875,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
US,0.791666666666667,0.498260381593333,0
US,0.1,0.55,0
BR,0.0750000000000001,0.575,0
US,0.875,0.666666666666667,0
IN,0.9,0.575,0
US,0.9,0.575,0
US,0.875,0.666666666666667,0
US,0.941666666666667,0.8,0
US,0.9,0.575,0
US,0.858333333333333,0.616666666666667,0
US,0.166666666666667,0.175888852616667,0
US,0.1,0.666666666666667,0
US,0.133333333333333,0.583333333333333,1
US,0.0166666666666667,0.766666666666667,0
BR,0.0750000000000001,0.575,0
US,0.0583333333333334,0.616666666666667,0
US,0.316666666666667,0.666666666666667,1
US,0.9,0.575,0
US,0.816666666666667,0.666666666666667,0
IN,0.15,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.151841228356667,0
US,0.191512563333333,0.666666666666667,0
US,0.875,0.8,0
US,0.791666666666667,0.616666666666667,1
US,0.0750000000000001,0.575,0
IN,0.0750000000000001,0.666666666666667,0
US,0.166666666666667,0.666666666666667,0
US,0.108333333333333,0.666666666666667,0
IN,0.1,0.575,1
US,0.125,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.616666666666667,0
US,0.316666666666667,0.215769023345,0
IN,0.425,0.666666666666667,0
BR,0.0750000000000001,0.583333333333333,0
US,0.1,0.666666666666667,0
US,0.125,0.666666666666667,0
IN,0.1,0.575,0
US,0.125,0.575,0
IN,0.1,0.666666666666667,0
US,0.204089615,0.666666666666667,0
BR,0.141666666666667,0.8,0
US,0.125,0.666666666666667,0
US,0.241666666666667,0.516666666666667,0
US,0.633333333333333,0.184724637501667,0
US,0.875,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
IN,0.1,0.575,1
IN,0.133333333333333,0.8,1
IN,0.166666666666667,0.566666666666667,0
BR,0.166666666666667,0.263008801898333,1
US,0.3,0.155002115355,0
US,0.125,0.666666666666667,0
US,0.0333333333333334,0.666666666666667,0
IN,0.9,0.8,0
US,0.179166666666667,0.633333333333333,0
US,0.0583333333333334,0.833333333333333,0
BR,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
US,0.0750000000000001,0.616666666666667,0
US,0.15,0.666666666666667,0
US,0.875,0.119382221781667,0
US,0.133333333333333,0.8,0
US,0.866666666666667,0.616666666666667,0
US,0.1,0.666666666666667,1
US,0.166666666666667,0.516666666666667,0
US,0.0583333333333334,0.666666666666667,0
IN,0.3,0.566666666666667,0
US,0.925,0.666666666666667,0
US,0.141666666666667,0.239781907206667,1
BR,0.0166666666666667,0.666666666666667,0
US,0.2,0.616666666666667,1
US,0.166666666666667,0.235680882903333,0
IN,0.166666666666667,0.516666666666667,1
US,0.0583333333333334,0.666666666666667,0
US,0.525,0.516666666666667,0
US,0.141666666666667,0.633333333333333,0
US,0.820833333333333,0.666666666666667,0
US,0.141666666666667,0.8,0
US,0.0583333333333334,0.8,0
US,0.15,0.666666666666667,0
US,0.141666666666667,0.633333333333333,0
IN,0.166666666666667,0.575,1
US,0.0166666666666667,0.575,0
US,0.166666666666667,0.666666666666667,0
IN,0.1,0.575,0
US,0.125,0.26098662461,0
US,0.941666666666667,0.916666666666667,0
US,0.125,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
BR,0.0166666666666667,0.55,0
US,0.0583333333333334,0.633333333333333,0
US,0.866666666666667,0.388557733886667,0
US,0.166666666666667,0.666666666666667,0
IN,0.316666666666667,0.666666666666667,1
BR,0.166666666666667,0.152013421523333,0
US,0.676333333333333,0.575,0
US,0.1,0.666666666666667,1
US,0.125,0.666666666666667,0
US,0.166666666666667,0.162670256231667,0
BR,0.0750000000000001,0.583333333333333,0
US,0.0583333333333334,0.633333333333333,0
IN,0.0750000000000001,0.783333333333333,1
US,0.941666666666667,0.616666666666667,0
US,0.0369339366666667,0.8,1
US,0.0583333333333334,0.666666666666667,0
US,0.0583333333333334,0.616666666666667,0
US,0.0583333333333334,0.327939199783333,0
US,0.0583333333333334,0.666666666666667,0
IN,0.0750000000000001,0.575,0
US,0.866666666666667,0.144279719531667,0
BR,0.258333333333333,0.666666666666667,0
IN,0.166666666666667,0.566666666666667,0
BR,0.166666666666667,0.098877665545,0
IN,0.166666666666667,0.666666666666667,0
US,0.941666666666667,0.8,0
US,0.3,0.516666666666667,0
BR,0.316666666666667,0.252434735166667,0
US,0.766666666666667,0.623706250726667,0
US,0.941666666666667,0.8,0
BR,0.0750000000000001,0.575,1
US,0.0583333333333334,0.833333333333333,0
US,0.116666666666667,0.633333333333333,0
US,0.833333333333333,0.616666666666667,0
US,0.323666666666667,0.223849607183333,0
US,0.875,0.666666666666667,0
US,0.875,0.516666666666667,0
US,0.816666666666667,0.205533327503333,0
US,0.833333333333333,0.153709169618333,0
US,0.3,0.716666666666667,0
US,0.941666666666667,0.833333333333333,0
US,0.0583333333333334,0.188641325181667,0
US,0.125,0.137053780488333,0
US,0.875,0.666666666666667,0
US,0.0583333333333334,0.516666666666667,0
US,0.1,0.55,0
US,0.125,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.1,0.575,0
US,0.0750000000000001,0.666666666666667,0
BR,0.316666666666667,0.666666666666667,0
US,0.875,0.666666666666667,0
IN,0.316666666666667,0.516666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.1,0.575,0
US,0.125,0.666666666666667,0
US,0.963066063333333,0.633333333333333,0
US,0.875,0.128689482981667,0
US,0.125,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
US,0.166666666666667,0.287919235646667,0
US,0.875,0.666666666666667,0
IN,0.166666666666667,0.516666666666667,0
US,0.133333333333333,0.381767493636667,0
US,0.0583333333333334,0.666666666666667,0
IN,0.166666666666667,0.516666666666667,0
BR,0.141666666666667,0.666666666666667,0
US,0.125,0.201234642648333,0
US,0.166666666666667,0.142716570746667,1
IN,0.441666666666667,0.666666666666667,1
IN,0.258333333333333,0.55,1
US,0.0583333333333334,0.666666666666667,0
US,0.1,0.575,0
US,0.0583333333333334,0.666666666666667,1
US,0.0583333333333334,0.666666666666667,0
IN,0.166666666666667,0.575,0
US,0.141666666666667,0.8,0
US,0.875,0.666666666666667,0
IN,0.1,0.55,1
IN,0.1,0.666666666666667,0
US,0.125,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.866666666666667,0.666666666666667,0
US,0.676333333333333,0.575,0
US,0.0750000000000001,0.575,0
BR,0.0750000000000001,0.55,0
US,0.795910385,0.616666666666667,0
US,0.0750000000000001,0.666666666666667,1
US,0.3,0.666666666666667,0
US,0.833333333333333,0.516666666666667,0
US,0.833333333333333,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
US,0.0666666666666667,0.666666666666667,0
US,0.795910385,0.263406170548333,0
IN,0.0833333333333334,0.783333333333333,0
US,0.395833333333333,0.142754262198333,0
US,0.133333333333333,0.21603233716,0
US,0.866666666666667,0.193484069241667,0
US,0.7,0.202330581876667,0
US,0.141666666666667,0.300867987231667,0
US,0.966666666666667,0.575,0
IN,0.358333333333333,0.666666666666667,0
BR,0.425,0.666666666666667,0
US,0.791666666666667,0.14019378489,0
IN,0.316666666666667,0.666666666666667,0
US,0.966666666666667,0.616666666666667,0
US,0.0583333333333334,0.666666666666667,0
IN,0.3,0.666666666666667,1
US,0.866666666666667,0.8,0
US,0.225,0.666666666666667,0
IN,0.0750000000000001,0.666666666666667,0
US,0.133333333333333,0.230540990918333,0
US,0.141666666666667,0.616666666666667,0
US,0.866666666666667,0.125767507838333,0
US,0.858333333333333,0.259764309765,0
US,0.191666666666667,0.666666666666667,0
US,0.0333333333333334,0.616666666666667,0
US,0.204089615,0.666666666666667,0
IN,0.0333333333333334,0.666666666666667,1
US,0.875,0.357583251018333,0
US,0.323666666666667,0.274078325341667,0
US,0.0333333333333334,0.186016929198333,0
US,0.125,0.666666666666667,0
IN,0.1,0.575,0
US,0.741666666666667,0.575,0
IN,0.1,0.575,0
IN,0.0750000000000001,0.9,0
US,0.125,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
IN,0.3,0.566666666666667,0
US,0.241666666666667,0.666666666666667,0
IN,0.0416666666666667,0.883333333333333,1
US,0.0583333333333334,0.666666666666667,0
US,0.108333333333333,0.200632457703333,0
US,0.0583333333333334,0.833333333333333,0
US,0.925,0.575,0
US,0.3,0.666666666666667,0
US,0.125,0.285858585858333,0
US,0.833333333333333,0.616666666666667,0
US,0.141666666666667,0.666666666666667,0
US,0.204089615,0.616666666666667,0
US,0.0583333333333334,0.134716401256667,0
US,0.875,0.666666666666667,0
US,0.166666666666667,0.33257351515,0
US,0.0583333333333334,0.616666666666667,0
BR,0.0750000000000001,0.575,0
BR,0.316666666666667,0.575,0
US,0.0666666666666667,0.833333333333333,0
IN,0.3,0.666666666666667,1
US,0.0583333333333334,0.666666666666667,0
US,0.858333333333333,0.293899179758333,0
US,0.9,0.575,0
IN,0.166666666666667,0.616666666666667,0
US,0.125,0.575,0
US,0.141666666666667,0.169217557601667,0
US,0.133333333333333,0.666666666666667,1
US,0.395833333333333,0.633333333333333,0
IN,0.1,0.666666666666667,0
US,0.166666666666667,0.18940152627,0
US,0.0166666666666667,0.575,0
US,0.875,0.666666666666667,0
US,0.133333333333333,0.255277718815,0
US,0.0583333333333334,0.575,0
IN,0.0916666666666668,0.666666666666667,0
US,0.141666666666667,0.12474851187,0
BR,0.166666666666667,0.256396801851667,0
US,0.179166666666667,0.633333333333333,0
BR,0.141666666666667,0.883333333333333,0
US,0.0833333333333334,0.24012345679,0
US,0.0750000000000001,0.666666666666667,1
US,0.9,0.575,0
US,0.133333333333333,0.203716821898333,1
US,0.133333333333333,0.162974569443333,0
IN,0.933333333333333,0.666666666666667,0
BR,0.1,0.666666666666667,0
US,0.141666666666667,0.633333333333333,0
US,0.125,0.2221661055,0
US,0.0583333333333334,0.666666666666667,0
US,0.166666666666667,0.633333333333333,0
US,0.0333333333333334,0.9,0
US,0.0583333333333334,0.666666666666667,0
US,0.0750000000000001,0.666666666666667,0
US,0.0750000000000001,0.666666666666667,0
US,0.0583333333333334,0.783333333333333,0
US,0.941666666666667,0.633333333333333,0
BR,0.441666666666667,0.9,0
US,0.9,0.575,0
IN,0.25,0.0666666666666666,0
IN,0.133333333333333,0.8,0
US,0.0750000000000001,0.575,0
IN,0.241666666666667,0.666666666666667,1
BR,0.958333333333333,0.883333333333333,1
US,0.125,0.666666666666667,0
US,0.125,0.16925605259,0
US,0.866666666666667,0.259077052763333,0
US,0.0583333333333334,0.833333333333333,1
US,0.875,0.666666666666667,0
US,0.875,0.666666666666667,0
US,0.9,0.666666666666667,1
US,0.1,0.666666666666667,1
US,0.0750000000000001,0.575,0
US,0.808487436666667,0.616666666666667,1
US,0.941666666666667,0.833333333333333,0
IN,0.25,0.566666666666667,0
US,0.858333333333333,0.295499244488333,0
US,0.875,0.8,0
US,0.1,0.575,0
US,0.0583333333333334,0.833333333333333,0
US,0.125,0.666666666666667,0
BR,0.166666666666667,0.409660251831667,1
US,0.858333333333333,0.633333333333333,0
US,0.941666666666667,0.733333333333333,0
US,0.0583333333333334,0.516666666666667,0
IN,0.133333333333333,0.8,0
US,0.1,0.616666666666667,0
BR,0.166666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
IN,0.258333333333333,0.666666666666667,1
US,0.133333333333333,0.2084142372,0
US,0.166666666666667,0.575,0
US,0.875,0.666666666666667,0
BR,0.0750000000000001,0.55,0
BR,0.425,0.666666666666667,0
BR,0.166666666666667,0.330519459085,1
US,0.0750000000000001,0.575,0
US,0.166666666666667,0.159527855235,0
US,0.133333333333333,0.575,0
BR,0.166666666666667,0.155614176321667,1
US,0.676333333333333,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.866666666666667,0.186868841035,0
US,0.866666666666667,0.8,0
US,0.791666666666667,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.925,0.666666666666667,0
US,0.1,0.616666666666667,1
IN,0.258333333333333,0.575,0
US,0.541666666666667,0.666666666666667,0
US,0.133333333333333,0.575,1
US,0.858333333333333,0.666666666666667,0
IN,0.1,0.575,1
US,0.941666666666667,0.8,0
US,0.941666666666667,0.8,0
BR,0.0750000000000001,0.575,0
US,0.875,0.8,0
US,0.0583333333333334,0.666666666666667,0
US,0.0666666666666667,0.833333333333333,0
BR,0.966666666666667,0.666666666666667,0
US,0.0583333333333334,0.347747314413333,0
IN,0.166666666666667,0.616666666666667,0
US,0.1,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.875,0.666666666666667,0
US,0.166666666666667,0.15102727426,0
IN,0.25,0.575,1
US,0.0583333333333334,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.125,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
IN,0.0583333333333334,0.916666666666667,0
US,0.676333333333333,0.55,0
US,0.166666666666667,0.616666666666667,0
BR,0.0333333333333334,0.566666666666667,0
US,0.2,0.255181817808333,0
US,0.676333333333333,0.292912955918333,0
BR,0.9,0.666666666666667,0
US,0.866666666666667,0.733333333333333,0
IN,0.25,0.666666666666667,0
US,0.1,0.55,0
IN,0.166666666666667,0.666666666666667,0
US,0.1,0.575,0
US,0.166666666666667,0.386774010303333,0
US,0.0166666666666667,0.575,0
US,0.85,0.516666666666667,0
US,0.0583333333333334,0.633333333333333,0
US,0.833333333333333,0.666666666666667,0
US,0.941666666666667,0.633333333333333,0
BR,0.1,0.666666666666667,0
US,0.3,0.516666666666667,0
IN,0.166666666666667,0.666666666666667,0
BR,0.425,0.666666666666667,0
IN,0.15,0.666666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.633333333333333,0
BR,0.05,0.575,0
BR,0.0166666666666667,0.583333333333333,0
US,0.166666666666667,0.666666666666667,1
US,0.941666666666667,0.152168304946667,0
US,0.676333333333333,0.666666666666667,1
US,0.925,0.666666666666667,0
IN,0.0750000000000001,0.575,0
US,0.125,0.666666666666667,0
US,0.133333333333333,0.575,0
BR,0.166666666666667,0.355762573565,0
IN,0.3,0.666666666666667,0
US,0.0166666666666667,0.575,0
US,0.141666666666667,0.29511837369,0
US,0.191666666666667,0.616666666666667,0
US,0.125,0.666666666666667,0
BR,0.925,0.85,0
US,0.166666666666667,0.198270024028333,0
US,0.0583333333333334,0.633333333333333,1
US,0.0583333333333334,0.666666666666667,0
BR,0.166666666666667,0.292901234568333,0
US,0.133333333333333,0.575,0
US,0.0583333333333334,0.666666666666667,1
BR,0.166666666666667,0.616666666666667,0
US,0.7,0.616666666666667,0
US,0.125,0.8,0
BR,0.3,0.666666666666667,0
BR,0.0166666666666667,0.583333333333333,0
BR,0.3,0.666666666666667,0
US,0.166666666666667,0.666666666666667,0
BR,0.166666666666667,0.575,1
US,0.166666666666667,0.666666666666667,1
BR,0.166666666666667,0.260929811231667,0
US,0.0583333333333334,0.833333333333333,0
IN,0.166666666666667,0.666666666666667,0
US,0.0666666666666667,0.833333333333333,0
US,0.925,0.130795728775,0
BR,0.166666666666667,0.305499812295,0
BR,0.166666666666667,0.216666666666667,0
IN,0.0666666666666667,0.666666666666667,0
US,0.8,0.616666666666667,0
US,0.125,0.666666666666667,1
US,0.241666666666667,0.666666666666667,1
US,0.65,0.666666666666667,0
BR,0.166666666666667,0.575,0
US,0.05,0.633333333333333,0
US,0.179166666666667,0.633333333333333,1
US,0.0583333333333334,0.633333333333333,0
US,0.875,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.0583333333333334,0.666666666666667,0
US,0.941666666666667,0.916666666666667,0
US,0.125,0.666666666666667,0
IN,0.425,0.666666666666667,1
US,0.925,0.666666666666667,0
IN,0.0666666666666667,0.666666666666667,0
US,0.0666666666666667,0.575,0
BR,0.241666666666667,0.666666666666667,0
IN,0.133333333333333,0.55,1
US,0.1,0.575,0
US,0.1,0.575,1
US,0.0583333333333334,0.833333333333333,0
US,0.875,0.616666666666667,0
US,0.941666666666667,0.616666666666667,0
BR,0.3,0.666666666666667,0
US,0.8,0.666666666666667,0
BR,0.425,0.666666666666667,0
IN,0.0333333333333334,0.666666666666667,0
US,0.616666666666667,0.516666666666667,0
IN,0.0916666666666668,0.833333333333333,0
US,0.133333333333333,0.666666666666667,1
IN,0.166666666666667,0.516666666666667,0
BR,0.425,0.666666666666667,0
IN,0.316666666666667,0.666666666666667,0
BR,0.208333333333333,0.666666666666667,0
BR,0.0750000000000001,0.55,0
IN,0.316666666666667,0.575,1
US,0.791666666666667,0.538940871138333,0
US,0.820833333333333,0.633333333333333,0
US,0.125,0.666666666666667,0
US,0.166666666666667,0.575,0
US,0.125,0.244041756036667,0
US,0.125,0.516666666666667,0
IN,0.3,0.666666666666667,0
US,0.133333333333333,0.8,0
US,0.125,0.666666666666667,0
US,0.208333333333333,0.666666666666667,0
US,0.0750000000000001,0.783333333333333,0
US,0.941666666666667,0.666666666666667,0
IN,0.25,0.666666666666667,1
IN,0.208333333333333,0.666666666666667,0
BR,0.7,0.666666666666667,0
US,0.208333333333333,0.666666666666667,0
US,0.95,0.916666666666667,0
US,0.133333333333333,0.248039525943333,0
BR,0.0750000000000001,0.575,0
US,0.166666666666667,0.159515792848333,0
IN,0.3,0.666666666666667,1
US,0.316666666666667,0.262669149033333,0
US,0.791666666666667,0.583333333333333,0
IN,0.0333333333333334,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.875,0.516666666666667,0
IN,0.1,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
US,0.0583333333333334,0.833333333333333,0
IN,0.258333333333333,0.666666666666667,1
US,0.0333333333333334,0.575,0
US,0.166666666666667,0.666666666666667,0
US,0.0750000000000001,0.666666666666667,0
BR,0.1,0.55,0
US,0.133333333333333,0.666666666666667,0
US,0.925,0.666666666666667,0
IN,0.0583333333333334,0.833333333333333,0
BR,0.1,0.333529302398333,0
US,0.0666666666666667,0.666666666666667,0
US,0.141666666666667,0.8,1
US,0.141666666666667,0.666666666666667,1
IN,0.1,0.575,0
BR,0.0333333333333334,0.883333333333333,0
US,0.1,0.666666666666667,0
US,0.676333333333333,0.666666666666667,0
US,0.133333333333333,0.8,0
BR,0.9,0.666666666666667,0
US,0.323666666666667,0.12574849379,1
US,0.0333333333333334,0.666666666666667,0
US,0.125,0.226936026936667,0
IN,0.3,0.575,1
US,0.166666666666667,0.243609916085,0
IN,0.258333333333333,0.575,1
US,0.1,0.575,0
US,0.0333333333333334,0.666666666666667,0
IN,0.316666666666667,0.666666666666667,0
US,0.866666666666667,0.0666666666666666,0
US,0.133333333333333,0.180018438351667,0
US,0.0583333333333334,0.616666666666667,0
US,0.591666666666667,0.575,0
IN,0.166666666666667,0.575,0
IN,0.15,0.666666666666667,0
US,0.941666666666667,0.833333333333333,0
BR,0.9,0.666666666666667,0
US,0.833333333333333,0.666666666666667,0
US,0.875,0.666666666666667,0
US,0.133333333333333,0.212886804553333,0
IN,0.15,0.516666666666667,0
BR,0.0750000000000001,0.575,0
US,0.808487436666667,0.666666666666667,0
US,0.791666666666667,0.616666666666667,1
US,0.166666666666667,0.138191438191667,0
US,0.925,0.666666666666667,0
US,0.866666666666667,0.294115760781667,0
US,0.125,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
BR,0.0333333333333334,0.883333333333333,0
US,0.166666666666667,0.0666666666666666,0
IN,0.3,0.666666666666667,1
BR,0.425,0.666666666666667,0
BR,0.166666666666667,0.144647842683333,0
US,0.966666666666667,0.633333333333333,0
US,0.125,0.666666666666667,0
US,0.791666666666667,0.716666666666667,0
US,0.233333333333333,0.305051437626667,1
US,0.179166666666667,0.633333333333333,0
US,0.875,0.666666666666667,0
US,0.875,0.666666666666667,0
IN,0.1,0.575,0
US,0.408333333333333,0.666666666666667,0
US,0.133333333333333,0.255277718815,0
US,0.0583333333333334,0.666666666666667,0
US,0.941666666666667,0.184234723376667,0
BR,0.0416666666666667,0.575,0
US,0.0750000000000001,0.666666666666667,0
US,0.125,0.8,0
IN,0.258333333333333,0.55,0
US,0.125,0.666666666666667,0
US,0.133333333333333,0.260291882218333,0
BR,0.208333333333333,0.666666666666667,0
US,0.316666666666667,0.616666666666667,0
BR,0.9,0.666666666666667,0
IN,0.191666666666667,0.666666666666667,0
BR,0.166666666666667,0.1380937338,0
BR,0.0750000000000001,0.575,0
US,0.1,0.666666666666667,0
US,0.941666666666667,0.666666666666667,1
US,0.0750000000000001,0.666666666666667,0
BR,0.1,0.666666666666667,0
BR,0.75,0.10546950134,1
IN,0.316666666666667,0.575,1
IN,0.15,0.516666666666667,0
US,0.133333333333333,0.194668911335,0
US,0.0333333333333334,0.616666666666667,0
BR,0.1,0.6,0
US,0.166666666666667,0.427857626848333,1
US,0.166666666666667,0.666666666666667,0
US,0.133333333333333,0.666666666666667,0
US,0.833333333333333,0.666666666666667,1
US,0.858333333333333,0.633333333333333,0
BR,0.0750000000000001,0.575,0
US,0.833333333333333,0.8,0
US,0.0583333333333334,0.666666666666667,0
BR,0.933333333333333,0.666666666666667,0
US,0.0583333333333334,0.833333333333333,0
US,0.133333333333333,0.118844529955,0
US,0.0750000000000001,0.666666666666667,1
US,0.141666666666667,0.136615717433333,0
BR,0.166666666666667,0.153310886645,0
US,0.108333333333333,0.441453374535,0
US,0.676333333333333,0.575,0
US,0.941666666666667,0.199179094381667,0
US,0.108333333333333,0.121131104211667,0
IN,0.25,0.55,1
BR,0.166666666666667,0.256819081536667,0
BR,0.3,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.925,0.666666666666667,0
US,0.125,0.516666666666667,0
US,0.65,0.666666666666667,1
US,0.7,0.169685757565,0
US,0.941666666666667,0.666666666666667,0
IN,0.425,0.666666666666667,1
US,0.125,0.666666666666667,0
IN,0.166666666666667,0.575,1
BR,0.166666666666667,0.166666666666667,0
BR,0.0416666666666667,0.883333333333333,0
IN,0.166666666666667,0.0666666666666666,1
IN,0.1,0.575,0
BR,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.516666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.0583333333333334,0.666666666666667,0
US,0.875,0.183602178245,0
IN,0.0583333333333334,0.833333333333333,0
US,0.166666666666667,0.342790991276667,0
US,0.676333333333333,0.51572033466,0
US,0.204089615,0.190471905133333,0
US,0.0583333333333334,0.633333333333333,0
IN,0.166666666666667,0.666666666666667,1
US,0.125,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.133333333333333,0.666666666666667,0
US,0.941666666666667,0.916666666666667,0
US,0.2,0.616666666666667,0
IN,0.166666666666667,0.666666666666667,0
US,0.133333333333333,0.247626578435,0
US,0.395833333333333,0.633333333333333,0
US,0.0750000000000001,0.666666666666667,0
US,0.0333333333333334,0.833333333333333,0
US,0.741666666666667,0.341256564236667,0
US,0.141666666666667,0.633333333333333,1
US,0.925,0.666666666666667,0
IN,0.316666666666667,0.566666666666667,1
US,0.941666666666667,0.666666666666667,0
US,0.85,0.616666666666667,0
US,0.108333333333333,0.666666666666667,0
US,0.141666666666667,0.118630751963333,0
IN,0.1,0.666666666666667,0
US,0.941666666666667,0.733333333333333,0
US,0.941666666666667,0.616666666666667,0
BR,0.0166666666666667,0.212373737373333,0
US,0.866666666666667,0.169086028961667,0
IN,0.258333333333333,0.575,0
US,0.116666666666667,0.633333333333333,0
US,0.125,0.666666666666667,0
US,0.875,0.287121212121667,0
US,0.0583333333333334,0.182924482925,0
US,0.0583333333333334,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.133333333333333,0.15461579138,0
BR,0.166666666666667,0.166990529111667,0
US,0.875,0.666666666666667,0
BR,0.833333333333333,0.666666666666667,0
US,0.3,0.516666666666667,1
IN,0.166666666666667,0.566666666666667,0
US,0.875,0.666666666666667,0
US,0.941666666666667,0.666666666666667,0
US,0.676333333333333,0.173526503755,0
US,0.820833333333333,0.633333333333333,0
US,0.275,0.616666666666667,0
IN,0.925,0.666666666666667,0
US,0.1,0.575,0
US,0.676333333333333,0.458552708048333,0
US,0.125,0.2221661055,0
US,0.875,0.666666666666667,0
BR,0.166666666666667,0.8,0
BR,0.1,0.666666666666667,0
BR,0.3,0.666666666666667,1
IN,0.425,0.666666666666667,0
US,0.866666666666667,0.135987029686667,0
IN,0.166666666666667,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.820833333333333,0.516666666666667,0
US,0.179166666666667,0.633333333333333,0
US,0.125,0.156074214048333,0
US,0.166666666666667,0.330584466368333,0
US,0.0583333333333334,0.733333333333333,0
US,0.125,0.666666666666667,0
BR,0.166666666666667,0.133589866923333,0
IN,0.316666666666667,0.666666666666667,0
US,0.0750000000000001,0.666666666666667,0
IN,0.0369339366666667,0.833333333333333,0
BR,0.0166666666666667,0.575,0
IN,0.1,0.575,1
IN,0.166666666666667,0.55,0
US,0.791666666666667,0.583333333333333,0
US,0.775,0.666666666666667,0
US,0.941666666666667,0.616666666666667,0
US,0.0333333333333334,0.833333333333333,0
US,0.0583333333333334,0.8,0
US,0.204089615,0.616666666666667,0
US,0.0750000000000001,0.666666666666667,0
US,0.141666666666667,0.575,0
US,0.141666666666667,0.333696153266667,0
US,0.866666666666667,0.249703383036667,0
US,0.933333333333333,0.666666666666667,0
BR,0.166666666666667,0.666666666666667,1
US,0.0583333333333334,0.158494283495,0
US,0.125,0.666666666666667,0
US,0.0750000000000001,0.55,1
US,0.0666666666666667,0.666666666666667,0
US,0.833333333333333,0.616666666666667,1
IN,0.1,0.575,0
IN,0.425,0.666666666666667,0
US,0.133333333333333,0.616666666666667,0
US,0.166666666666667,0.163733983936667,0
US,0.676333333333333,0.666666666666667,0
US,0.125,0.666666666666667,0
US,0.0666666666666667,0.833333333333333,1
US,0.0750000000000001,0.575,1
US,0.0583333333333334,0.666666666666667,0
US,0.125,0.666666666666667,0
BR,0.166666666666667,0.666666666666667,1
BR,0.316666666666667,0.109700176366667,0
US,0.866666666666667,0.666666666666667,1
US,0.1,0.666666666666667,0
US,0.0583333333333334,0.616666666666667,0
US,0.833333333333333,0.616666666666667,0
US,0.0750000000000001,0.633333333333333,0
US,0.666666666666667,0.218069668826667,0
BR,0.241666666666667,0.616666666666667,1
US,0.166666666666667,0.516666666666667,1
BR,0.316666666666667,0.121204104536667,0
US,0.9,0.575,0
US,0.0583333333333334,0.575,0
IN,0.166666666666667,0.566666666666667,0
US,0.125,0.38122006127,1
US,0.933333333333333,0.666666666666667,0
BR,0.233333333333333,0.666666666666667,0
US,0.925,0.666666666666667,0
IN,0.1,0.666666666666667,0
US,0.141666666666667,0.295418470418333,0
IN,0.316666666666667,0.666666666666667,0
US,0.204089615,0.616666666666667,0
US,0.166666666666667,0.29611427667,0
IN,0.1,0.575,0
IN,0.1,0.55,1
BR,0.425,0.575,0
US,0.395833333333333,0.566666666666667,0
IN,0.1,0.666666666666667,0
BR,0.258333333333333,0.575,0
US,0.0583333333333334,0.666666666666667,0
US,0.133333333333333,0.666666666666667,0
US,0.1,0.575,0
IN,0.316666666666667,0.666666666666667,1
